sample_id,time,gateway,device_address,crc_status,frequency,spreading_factor,bandwidth,rssi,snr,snr_bin,size,airtime_s,p_success,expected_attempts,access_delay_s,max_attempts,retransmission_backoff_s
2180,2020-01-01 00:50:14,gw_main,devB,1,867300000.0,7,125.0,-108.6275352195786,5.375903422802797,"(4.0, 6.0]",62.0,0.118016,0.976,1.024576,0.1454923612159999,3,1.0
2181,2020-01-01 00:50:16,gw_main,devC,0,868300000.0,8,125.0,-88.73903348817863,-9.445043956302746,"(-10.0, -8.0]",68.0,0.225792,0.2653061224489796,2.2744689712619737,1.7880258692211572,3,1.0
2182,2020-01-01 00:50:17,gw_main,devA,1,867300000.0,8,125.0,-120.63209657584828,4.654322679699211,"(4.0, 6.0]",58.0,0.195072,0.975609756097561,1.0249851279000597,0.22493102676978013,3,1.0
2183,2020-01-01 00:50:18,gw_main,devB,0,867100000.0,7,125.0,-102.08558839872362,-8.340494676756022,"(-10.0, -8.0]",35.0,0.077056,0.32727272727272727,2.1252892561983474,1.2890555451239674,3,1.0
2184,2020-01-01 00:50:20,gw_main,devA,1,868300000.0,12,125.0,-104.51966602704702,-0.5886165120925914,"(-2.0, 0.0]",35.0,1.8104319999999998,0.7,1.3900000000000001,2.90650048,3,1.0
2185,2020-01-01 00:50:21,gw_main,devB,1,867300000.0,8,125.0,-86.58346171972823,-2.927705043926779,"(-4.0, -2.0]",52.0,0.184832,0.7203389830508474,1.3578713013501866,0.6088493697213444,3,1.0
2186,2020-01-01 00:50:22,gw_main,devC,1,867300000.0,9,125.0,-105.95859595080167,-2.7209368430926997,"(-4.0, -2.0]",25.0,0.20582399999999998,0.7241379310344828,1.351961950059453,0.6302281664684899,3,1.0
2187,2020-01-01 00:50:23,gw_main,devA,1,867100000.0,9,125.0,-104.45387446343598,8.355759271068859,"(8.0, 10.0]",27.0,0.22630399999999998,0.9655172413793104,1.0356718192627823,0.270048494649227,3,1.0
2188,2020-01-01 00:50:24,gw_main,devB,0,867300000.0,7,125.0,-98.87454271794208,-15.177609050998196,"(-16.0, -14.0]",25.0,0.061695999999999994,0.1,2.71,1.87719616,3,1.0
2189,2020-01-01 00:50:25,gw_main,devC,1,867300000.0,11,125.0,-112.48885507338245,5.303241808336974,"(4.0, 6.0]",73.0,1.724416,0.8571428571428571,1.1632653061224492,2.169218612244898,3,1.0
2190,2020-01-01 00:50:26,gw_main,devA,1,867100000.0,7,125.0,-105.65714681877083,13.771034056761394,"(12.0, 14.0]",47.0,0.092416,0.9565217391304348,1.0453686200378072,0.14197740642722118,3,1.0
2191,2020-01-01 00:50:28,gw_main,devA,1,867900000.0,7,125.0,-111.97579560240649,-0.11384877287650635,"(-2.0, 0.0]",78.0,0.13849599999999998,0.8554216867469879,1.165481201916098,0.32689568645666994,3,1.0
2192,2020-01-01 00:50:30,gw_main,devC,1,867300000.0,7,125.0,-96.02386983810722,10.973127243408115,"(10.0, 12.0]",43.0,0.087296,0.9696969696969697,1.0312213039485765,0.12124279889807141,3,1.0
2193,2020-01-01 00:50:31,gw_main,devB,1,868300000.0,9,125.0,-116.47452788969807,-7.128293694714016,"(-8.0, -6.0]",51.0,0.328704,0.41304347826086957,1.9314744801512285,1.5663578676748577,3,1.0
2194,2020-01-01 00:50:32,gw_main,devB,1,867300000.0,8,125.0,-107.00411563118625,0.5261360013313563,"(0.0, 2.0]",24.0,0.11315199999999999,0.9338842975206612,1.0704869885936752,0.19161473232702672,3,1.0
2195,2020-01-01 00:50:34,gw_main,devA,1,867900000.0,11,125.0,-112.40801201953656,3.3562876610387917,"(2.0, 4.0]",34.0,0.9871359999999999,0.9523809523809523,1.0498866213151927,1.0862675011337868,3,1.0
2196,2020-01-01 00:50:35,gw_main,devC,1,868300000.0,9,125.0,-96.70534163253903,0.9551201785770744,"(0.0, 2.0]",70.0,0.410624,0.8987341772151899,1.1115205896490947,0.5679376202531645,3,1.0
2197,2020-01-01 00:50:36,gw_main,devA,1,867100000.0,8,125.0,-94.7054149280255,3.957918694505281,"(2.0, 4.0]",60.0,0.205312,0.9166666666666666,1.0902777777777777,0.3141248888888888,3,1.0
2198,2020-01-01 00:50:37,gw_main,devB,1,867100000.0,11,125.0,-110.9691797065282,-2.529796091529257,"(-4.0, -2.0]",72.0,1.642496,0.7407407407407407,1.3264746227709192,2.505203884773663,3,1.0
2199,2020-01-01 00:50:38,gw_main,devB,1,867300000.0,8,125.0,-103.6159671291902,0.294012933411125,"(0.0, 2.0]",53.0,0.184832,0.9338842975206612,1.0704869885936752,0.26834723966942137,3,1.0
2200,2020-01-01 00:50:41,gw_main,devB,0,867100000.0,11,125.0,-101.57688641317974,-0.8492390440374684,"(-2.0, 0.0]",60.0,1.478656,0.7209302325581395,1.3569497025419146,2.363411521903732,3,1.0
2201,2020-01-01 00:50:42,gw_main,devC,0,867100000.0,7,125.0,-107.21773542719312,-0.8520594304763045,"(-2.0, 0.0]",30.0,0.071936,0.8554216867469879,1.165481201916098,0.24932125765713448,3,1.0
2202,2020-01-01 00:50:43,gw_main,devA,1,868300000.0,8,125.0,-104.24472073988449,-7.03490245341617,"(-8.0, -6.0]",42.0,0.154112,0.5087719298245614,1.7325330871037241,0.9995372262234532,3,1.0
2203,2020-01-01 00:50:44,gw_main,devC,1,867900000.0,7,125.0,-109.83877361670815,9.420350275852657,"(8.0, 10.0]",64.0,0.118016,0.9811320754716981,1.0192239231043076,0.1395086536133856,3,1.0
2204,2020-01-01 00:50:45,gw_main,devC,1,867900000.0,11,125.0,-95.00396003280413,-0.8105045413174146,"(-2.0, 0.0]",23.0,0.8232959999999999,0.7209302325581395,1.3569497025419146,1.4741209648458626,3,1.0
2205,2020-01-01 00:50:46,gw_main,devA,0,867100000.0,7,125.0,-97.34321893357672,-8.302204577481296,"(-10.0, -8.0]",32.0,0.071936,0.32727272727272727,2.1252892561983474,1.2781740641322317,3,1.0
2206,2020-01-01 00:50:47,gw_main,devC,1,868300000.0,10,125.0,-111.39888512896083,6.60920755572535,"(6.0, 8.0]",56.0,0.657408,0.9666666666666667,1.0344444444444445,0.7144964977777779,3,1.0
2207,2020-01-01 00:50:48,gw_main,devC,0,867100000.0,7,125.0,-100.7302623934041,-4.489696922466939,"(-6.0, -4.0]",60.0,0.112896,0.6124031007751938,1.537828255513491,0.7114429142479421,3,1.0
2208,2020-01-01 00:50:49,gw_main,devA,1,867300000.0,9,125.0,-81.86415202536921,3.049688008467987,"(2.0, 4.0]",38.0,0.267264,0.9358974358974359,1.0682117028270874,0.3537062353714661,3,1.0
2209,2020-01-01 00:50:52,gw_main,devA,1,867900000.0,7,125.0,-81.51175908392557,1.0261265170888174,"(0.0, 2.0]",63.0,0.118016,0.9215686274509803,1.0845828527489427,0.21258098269896195,3,1.0
2210,2020-01-01 00:50:54,gw_main,devA,1,867300000.0,7,125.0,-98.39479905132453,0.24567772303284824,"(0.0, 2.0]",64.0,0.118016,0.9215686274509803,1.0845828527489427,0.21258098269896195,3,1.0
2211,2020-01-01 00:50:55,gw_main,devA,1,868300000.0,7,125.0,-125.52204721049897,12.198552322311166,"(12.0, 14.0]",44.0,0.092416,0.9565217391304348,1.0453686200378072,0.14197740642722118,3,1.0
2212,2020-01-01 00:50:57,gw_main,devB,1,867900000.0,7,125.0,-99.76907099828973,0.39574264009622545,"(0.0, 2.0]",69.0,0.12825599999999998,0.9215686274509803,1.0845828527489427,0.22368711111111111,3,1.0
2213,2020-01-01 00:50:58,gw_main,devA,1,867300000.0,11,125.0,-98.03685399780096,2.6098888356749494,"(2.0, 4.0]",67.0,1.560576,0.9523809523809523,1.0498866213151927,1.688314485260771,3,1.0
2214,2020-01-01 00:51:01,gw_main,devB,1,867100000.0,8,125.0,-95.47923141234256,12.953495474029765,"(12.0, 14.0]",43.0,0.164352,0.9375,1.06640625,0.24167225,3,1.0
2215,2020-01-01 00:51:02,gw_main,devC,1,868300000.0,7,125.0,-99.1561081706535,-2.2290224051568734,"(-4.0, -2.0]",47.0,0.092416,0.8152866242038217,1.2188324069941985,0.33147202271897436,3,1.0
2216,2020-01-01 00:51:03,gw_main,devB,1,867900000.0,7,125.0,-108.08355624393084,12.473970969616449,"(12.0, 14.0]",60.0,0.112896,0.9565217391304348,1.0453686200378072,0.16338655576559546,3,1.0
2217,2020-01-01 00:51:04,gw_main,devB,1,868300000.0,9,125.0,-107.06010765489842,3.214579861777356,"(2.0, 4.0]",77.0,0.451584,0.9358974358974359,1.0682117028270874,0.5505990164365548,3,1.0
2218,2020-01-01 00:51:05,gw_main,devC,1,868300000.0,9,125.0,-105.23768466133413,0.45684636217267643,"(0.0, 2.0]",25.0,0.20582399999999998,0.8987341772151899,1.1115205896490947,0.34029820349302997,3,1.0
2219,2020-01-01 00:51:06,gw_main,devA,1,868300000.0,9,125.0,-107.53413281469663,2.855823072290667,"(2.0, 4.0]",63.0,0.390144,0.9358974358974359,1.0682117028270874,0.48496808941485864,3,1.0
2220,2020-01-01 00:51:07,gw_main,devA,1,867100000.0,12,125.0,-113.09903087172866,3.8100326727364004,"(2.0, 4.0]",58.0,2.629632,0.782608695652174,1.2646502835538753,3.5902151379962195,3,1.0
2221,2020-01-01 00:51:09,gw_main,devC,1,868300000.0,10,125.0,-106.49817934322067,2.6148950729818,"(2.0, 4.0]",53.0,0.616448,0.9767441860465116,1.0237966468361277,0.654914042184965,3,1.0
2222,2020-01-01 00:51:10,gw_main,devC,1,868300000.0,8,125.0,-113.91371458517085,0.8676637647011127,"(0.0, 2.0]",72.0,0.236032,0.9338842975206612,1.0704869885936752,0.32315617348541753,3,1.0
2223,2020-01-01 00:51:11,gw_main,devC,1,868300000.0,9,125.0,-108.89488163191447,1.057725101602674,"(0.0, 2.0]",70.0,0.410624,0.8987341772151899,1.1115205896490947,0.5679376202531645,3,1.0
2224,2020-01-01 00:51:12,gw_main,devA,1,867300000.0,7,125.0,-117.14942792901797,8.111479932473873,"(8.0, 10.0]",41.0,0.087296,0.9811320754716981,1.0192239231043076,0.10819809469562129,3,1.0
2225,2020-01-01 00:51:14,gw_main,devB,1,867900000.0,7,125.0,-109.39520340276137,-6.012129319935619,"(-8.0, -6.0]",62.0,0.118016,0.5533980582524272,1.6460552361202754,0.8403160908662458,3,1.0
2226,2020-01-01 00:51:15,gw_main,devA,0,868300000.0,12,125.0,-107.72476429246042,-3.813772783555775,"(-4.0, -2.0]",62.0,2.793472,0.5,1.75,5.638576,3,1.0
2227,2020-01-01 00:51:16,gw_main,devB,1,867300000.0,7,125.0,-85.9579021220822,1.984492944464253,"(0.0, 2.0]",37.0,0.082176,0.9215686274509803,1.0845828527489427,0.17370953325643984,3,1.0
2228,2020-01-01 00:51:18,gw_main,devA,1,867900000.0,8,125.0,-96.11059246553826,-2.2589221163877724,"(-4.0, -2.0]",27.0,0.12339199999999999,0.7203389830508474,1.3578713013501866,0.5254217569663888,3,1.0
2229,2020-01-01 00:51:19,gw_main,devB,0,867300000.0,10,125.0,-101.09358323192731,-5.735517490314021,"(-6.0, -4.0]",61.0,0.698368,0.5,1.75,1.972144,3,1.0
2230,2020-01-01 00:51:20,gw_main,devC,1,867300000.0,8,125.0,-102.85846411078352,-1.5698571571308397,"(-2.0, 0.0]",60.0,0.205312,0.926605504587156,1.07878124736975,0.3002679828297281,3,1.0
2231,2020-01-01 00:51:22,gw_main,devB,1,868300000.0,9,125.0,-99.76512852579705,5.970969698325627,"(4.0, 6.0]",27.0,0.22630399999999998,0.9516129032258065,1.0507284079084287,0.2885124495317377,3,1.0
2232,2020-01-01 00:51:25,gw_main,devC,1,867100000.0,7,125.0,-99.5369028225552,-0.45848032433279395,"(-2.0, 0.0]",73.0,0.133376,0.8554216867469879,1.165481201916098,0.32092842270285954,3,1.0
2233,2020-01-01 00:51:27,gw_main,devB,1,867300000.0,8,125.0,-120.01841530102132,6.009912534602285,"(6.0, 8.0]",75.0,0.246272,0.9850746268656716,1.0151481398975275,0.26515070260637136,3,1.0
2234,2020-01-01 00:51:28,gw_main,devB,1,867300000.0,9,125.0,-112.60999142816259,2.980334590934724,"(2.0, 4.0]",33.0,0.24678399999999998,0.9358974358974359,1.0682117028270874,0.3318292596975674,3,1.0
2235,2020-01-01 00:51:30,gw_main,devB,0,868300000.0,8,125.0,-97.1151670019336,-16.946964121427587,"(-18.0, -16.0]",45.0,0.164352,0.793416572077185,1.249260140615156,0.45457854324553815,3,1.0
2236,2020-01-01 00:51:32,gw_main,devA,1,867100000.0,12,125.0,-94.56993469468037,1.0693097661758502,"(0.0, 2.0]",56.0,2.629632,0.8,1.24,3.5007436800000002,3,1.0
2237,2020-01-01 00:51:33,gw_main,devA,1,868300000.0,8,125.0,-98.42861725834948,11.53471922973017,"(10.0, 12.0]",76.0,0.246272,0.9583333333333334,1.0434027777777777,0.30036366666666653,3,1.0
2238,2020-01-01 00:51:34,gw_main,devA,0,868300000.0,11,125.0,-119.60087298408428,-8.278497306150257,"(-10.0, -8.0]",68.0,1.642496,0.23809523809523808,2.3424036281179133,5.1897922176870726,3,1.0
2239,2020-01-01 00:51:36,gw_main,devC,1,867300000.0,8,125.0,-102.4644401645132,-1.5074664335245016,"(-2.0, 0.0]",37.0,0.143872,0.926605504587156,1.07878124736975,0.23398766299133067,3,1.0
2240,2020-01-01 00:51:38,gw_main,devB,0,868300000.0,8,125.0,-111.29510427370354,-15.23907849317682,"(-16.0, -14.0]",20.0,0.10291199999999999,0.125,2.640625,1.912377,3,1.0
2241,2020-01-01 00:51:39,gw_main,devA,1,867300000.0,7,125.0,-102.93219771701432,0.8341822890564914,"(0.0, 2.0]",78.0,0.13849599999999998,0.9215686274509803,1.0845828527489427,0.23479323952326028,3,1.0
2242,2020-01-01 00:51:40,gw_main,devC,1,868300000.0,10,125.0,-108.25779360150781,-2.0623923235864687,"(-4.0, -2.0]",41.0,0.534528,0.6428571428571429,1.4846938775510203,1.2783043265306122,3,1.0
2243,2020-01-01 00:51:41,gw_main,devB,1,867300000.0,9,125.0,-111.92456286924467,4.094576460928692,"(4.0, 6.0]",23.0,0.20582399999999998,0.9516129032258065,1.0507284079084287,0.26699353173777307,3,1.0
2244,2020-01-01 00:51:42,gw_main,devB,1,867900000.0,8,125.0,-118.3622515060022,0.5473517265406358,"(0.0, 2.0]",45.0,0.164352,0.9338842975206612,1.0704869885936752,0.24642366614302288,3,1.0
2245,2020-01-01 00:51:44,gw_main,devA,1,867900000.0,10,125.0,-118.27481051220244,5.681925823734171,"(4.0, 6.0]",34.0,0.45260799999999995,0.9736842105263158,1.0270083102493075,0.491840487534626,3,1.0
2246,2020-01-01 00:51:45,gw_main,devA,1,867300000.0,9,125.0,-109.54801804488348,4.167772435809529,"(4.0, 6.0]",34.0,0.24678399999999998,0.9516129032258065,1.0507284079084287,0.31003136732570236,3,1.0
2247,2020-01-01 00:51:46,gw_main,devB,1,867900000.0,10,125.0,-95.76405249400472,3.580609176775975,"(2.0, 4.0]",75.0,0.821248,0.9767441860465116,1.0237966468361277,0.8645875954570039,3,1.0
2248,2020-01-01 00:51:48,gw_main,devC,1,867900000.0,7,125.0,-114.28982303081035,6.605804647505907,"(6.0, 8.0]",33.0,0.071936,0.9651162790697675,1.0361005949161708,0.11063352731206046,3,1.0
2249,2020-01-01 00:51:49,gw_main,devB,1,867300000.0,9,125.0,-116.03880392590587,-0.1308700134354462,"(-2.0, 0.0]",30.0,0.22630399999999998,0.826530612244898,1.203561016243232,0.4759316884631403,3,1.0
2250,2020-01-01 00:51:50,gw_main,devC,0,867300000.0,8,125.0,-95.21183930516577,-8.145944836611283,"(-10.0, -8.0]",21.0,0.10291199999999999,0.2653061224489796,2.2744689712619737,1.508539122032486,3,1.0
2251,2020-01-01 00:51:51,gw_main,devB,0,867100000.0,8,125.0,-98.64114869488174,-8.309773632893359,"(-10.0, -8.0]",67.0,0.225792,0.2653061224489796,2.2744689712619737,1.7880258692211572,3,1.0
2252,2020-01-01 00:51:53,gw_main,devB,1,867300000.0,9,125.0,-118.2651437765051,4.262684634966533,"(4.0, 6.0]",59.0,0.369664,0.9516129032258065,1.0507284079084287,0.4391448740894901,3,1.0
2253,2020-01-01 00:51:54,gw_main,devC,1,868300000.0,12,125.0,-99.91649473737353,0.6121760852579595,"(0.0, 2.0]",52.0,2.465792,0.8,1.24,3.2975820799999997,3,1.0
2254,2020-01-01 00:51:55,gw_main,devC,1,867300000.0,8,125.0,-90.97046180855857,-2.607889531197456,"(-4.0, -2.0]",26.0,0.11315199999999999,0.7203389830508474,1.3578713013501866,0.5115171548405629,3,1.0
2255,2020-01-01 00:51:56,gw_main,devC,1,867300000.0,8,125.0,-110.6587140787885,0.18934258764159173,"(0.0, 2.0]",77.0,0.246272,0.9338842975206612,1.0704869885936752,0.3341179602486168,3,1.0
2256,2020-01-01 00:51:57,gw_main,devB,1,867100000.0,9,125.0,-97.03646392926635,0.14876526036275542,"(0.0, 2.0]",45.0,0.308224,0.8987341772151899,1.1115205896490947,0.4541179118730973,3,1.0
2257,2020-01-01 00:51:58,gw_main,devA,1,867300000.0,9,125.0,-120.25768778800895,-2.020552237546872,"(-4.0, -2.0]",41.0,0.287744,0.7241379310344828,1.351961950059453,0.7409808894173604,3,1.0
2258,2020-01-01 00:51:59,gw_main,devB,1,867100000.0,8,125.0,-120.9419303976704,-4.194149561125554,"(-6.0, -4.0]",67.0,0.225792,0.6025641025641025,1.5553911900065749,0.9065860775805394,3,1.0
2259,2020-01-01 00:52:00,gw_main,devC,1,867100000.0,9,125.0,-117.12192355369848,12.985901114929284,"(12.0, 14.0]",44.0,0.287744,0.9230769230769231,1.0828402366863903,0.394421017751479,3,1.0
2260,2020-01-01 00:52:01,gw_main,devB,1,868300000.0,9,125.0,-101.1928785359597,1.3713596301135746,"(0.0, 2.0]",37.0,0.267264,0.8987341772151899,1.1115205896490947,0.4085900285210704,3,1.0
2261,2020-01-01 00:52:04,gw_main,devB,0,868300000.0,9,125.0,-121.8299189975592,-4.354162018159683,"(-6.0, -4.0]",72.0,0.431104,0.4411764705882353,1.871107266435986,1.6777490934256054,3,1.0
2262,2020-01-01 00:52:06,gw_main,devC,1,867100000.0,10,125.0,-109.46856525272958,4.550302311110022,"(4.0, 6.0]",28.0,0.41164799999999996,0.9736842105263158,1.0270083102493075,0.44977422714681436,3,1.0
2263,2020-01-01 00:52:07,gw_main,devA,1,867100000.0,9,125.0,-81.4988107396947,-1.3101212708300853,"(-2.0, 0.0]",31.0,0.24678399999999998,0.826530612244898,1.203561016243232,0.5005806180758017,3,1.0
2264,2020-01-01 00:52:08,gw_main,devC,0,867900000.0,10,125.0,-103.39458880450174,0.3102641633853272,"(0.0, 2.0]",57.0,0.657408,0.8888888888888888,1.1234567901234567,0.862026271604938,3,1.0
2265,2020-01-01 00:52:10,gw_main,devA,1,867900000.0,7,125.0,-106.10676239384551,-6.647017797815845,"(-8.0, -6.0]",33.0,0.071936,0.5533980582524272,1.6460552361202754,0.7644658655858235,3,1.0
2266,2020-01-01 00:52:12,gw_main,devA,1,868300000.0,9,125.0,-91.66484377921361,2.2358118617864076,"(2.0, 4.0]",40.0,0.287744,0.9358974358974359,1.0682117028270874,0.3755832110453649,3,1.0
2267,2020-01-01 00:52:13,gw_main,devC,1,867300000.0,7,125.0,-103.74954464200621,14.858131518178844,"(14.0, 16.0]",54.0,0.102656,0.9090909090909091,1.0991735537190082,0.21201031404958665,3,1.0
2268,2020-01-01 00:52:14,gw_main,devB,1,867900000.0,11,125.0,-94.33863828023378,-4.537021724047446,"(-6.0, -4.0]",24.0,0.8232959999999999,0.3939393939393939,1.9733700642791552,2.5980377447199263,3,1.0
2269,2020-01-01 00:52:15,gw_main,devC,1,868300000.0,9,125.0,-113.08244244042523,-0.8252002101788021,"(-2.0, 0.0]",54.0,0.349184,0.826530612244898,1.203561016243232,0.6238252661391086,3,1.0
2270,2020-01-01 00:52:16,gw_main,devC,1,867300000.0,8,125.0,-112.79819067168663,5.29782131072456,"(4.0, 6.0]",59.0,0.205312,0.975609756097561,1.0249851279000597,0.23542687447947674,3,1.0
2271,2020-01-01 00:52:17,gw_main,devC,1,867300000.0,9,125.0,-104.4345473507813,-1.470568365400115,"(-2.0, 0.0]",61.0,0.369664,0.826530612244898,1.203561016243232,0.6484741957517701,3,1.0
2272,2020-01-01 00:52:18,gw_main,devC,1,867100000.0,7,125.0,-105.0954452062669,-8.32617016737678,"(-10.0, -8.0]",46.0,0.092416,0.32727272727272727,2.1252892561983474,1.3216999880991738,3,1.0
2273,2020-01-01 00:52:19,gw_main,devC,0,867300000.0,9,125.0,-114.3047976165644,-5.693217731392985,"(-6.0, -4.0]",57.0,0.349184,0.4411764705882353,1.871107266435986,1.5244679861591695,3,1.0
2274,2020-01-01 00:52:20,gw_main,devA,1,867100000.0,11,125.0,-101.0090735114097,0.6045003938444636,"(0.0, 2.0]",22.0,0.7413759999999999,0.7368421052631579,1.332409972299169,1.3202267479224374,3,1.0
2275,2020-01-01 00:52:21,gw_main,devC,1,867900000.0,7,125.0,-95.09034500188969,2.060203973443252,"(2.0, 4.0]",60.0,0.112896,0.952054794520548,1.0502439482079189,0.1688122889848001,3,1.0
2276,2020-01-01 00:52:22,gw_main,devB,1,867100000.0,11,125.0,-109.01935105928928,-0.567631959525019,"(-2.0, 0.0]",21.0,0.7413759999999999,0.7209302325581395,1.3569497025419146,1.362959645213629,3,1.0
2277,2020-01-01 00:52:23,gw_main,devB,1,867300000.0,7,125.0,-110.36221770359494,6.0209107371715,"(6.0, 8.0]",78.0,0.13849599999999998,0.9651162790697675,1.0361005949161708,0.17959638290968077,3,1.0
2278,2020-01-01 00:52:25,gw_main,devC,1,867100000.0,11,125.0,-100.8979693490185,1.9366748632783395,"(0.0, 2.0]",79.0,1.806336,0.7368421052631579,1.332409972299169,2.7391900720221605,3,1.0
2279,2020-01-01 00:52:26,gw_main,devB,1,868300000.0,10,125.0,-106.96327131387706,0.1613514321109656,"(0.0, 2.0]",60.0,0.698368,0.8888888888888888,1.1234567901234567,0.9080430617283949,3,1.0
2280,2020-01-01 00:52:27,gw_main,devA,0,868300000.0,8,125.0,-101.8064866940699,-1.517353953657811,"(-2.0, 0.0]",57.0,0.195072,0.926605504587156,1.07878124736975,0.2892212628566619,3,1.0
2281,2020-01-01 00:52:28,gw_main,devB,1,868300000.0,12,125.0,-95.65318838348739,3.306150788554248,"(2.0, 4.0]",78.0,3.284992,0.782608695652174,1.2646502835538753,4.419016347826087,3,1.0
2282,2020-01-01 00:52:29,gw_main,devB,1,867100000.0,7,125.0,-108.61399873143375,5.517755482866679,"(4.0, 6.0]",42.0,0.087296,0.976,1.024576,0.11401738649599992,3,1.0
2283,2020-01-01 00:52:31,gw_main,devA,1,867900000.0,8,125.0,-108.59107515217617,2.699989400540368,"(2.0, 4.0]",72.0,0.236032,0.9166666666666666,1.0902777777777777,0.3476182222222221,3,1.0
2284,2020-01-01 00:52:32,gw_main,devB,1,867300000.0,10,125.0,-92.2855193507593,-1.9458790937170916,"(-2.0, 0.0]",61.0,0.698368,0.7575757575757576,1.3011937557392104,1.2099058365472912,3,1.0
2285,2020-01-01 00:52:33,gw_main,devC,0,867100000.0,7,125.0,-106.93143573574217,-8.469297475719465,"(-10.0, -8.0]",63.0,0.118016,0.32727272727272727,2.1252892561983474,1.3761073930578516,3,1.0
2286,2020-01-01 00:52:35,gw_main,devA,1,867100000.0,8,125.0,-108.66153965002214,4.594596032398782,"(4.0, 6.0]",75.0,0.246272,0.975609756097561,1.0249851279000597,0.2774102653182632,3,1.0
2287,2020-01-01 00:52:36,gw_main,devA,1,867900000.0,7,125.0,-97.69091900052253,2.682018091444254,"(2.0, 4.0]",30.0,0.071936,0.952054794520548,1.0502439482079189,0.12579429686620375,3,1.0
2288,2020-01-01 00:52:39,gw_main,devB,1,867100000.0,11,125.0,-97.22391894767019,5.188642427266663,"(4.0, 6.0]",23.0,0.8232959999999999,0.8571428571428571,1.1632653061224492,1.120976979591837,3,1.0
2289,2020-01-01 00:52:41,gw_main,devB,1,867900000.0,8,125.0,-94.87479613031985,5.966700988589145,"(4.0, 6.0]",46.0,0.164352,0.975609756097561,1.0249851279000597,0.1934434836406903,3,1.0
2290,2020-01-01 00:52:42,gw_main,devB,1,867300000.0,12,125.0,-101.05423327231757,-3.6512816802183536,"(-4.0, -2.0]",24.0,1.4827519999999998,0.5,1.75,3.344816,3,1.0
2291,2020-01-01 00:52:43,gw_main,devB,0,867900000.0,7,125.0,-106.44343024164412,-1.1073949665572491,"(-2.0, 0.0]",46.0,0.092416,0.8554216867469879,1.165481201916098,0.27319031267237615,3,1.0
